image_top_1	new_class
1433.0	матрас
432.0	туфли
109.0	костюм
1132.0	ford
882.0	коврик
1302.0	дом
1442.0	кресло
1107.0	hyundai
2603.0	шлем
55.0	шапочка
1108.0	ваз
2218.0	квартира,
86.0	кроссовки
2034.0	домик
93.0	сандали
1396.0	душевая
1222.0	бетономешалка
622.0	футболка
284.0	сумка
436.0	ботинки
1002.0	коляска
1433.0	матрас
2793.0	мониторы
815.0	молокоотсос
979.0	домик
2487.0	марок
3043.0	приставка
1376.0	гараж,
1082.0	заказ
403.0	платье
1553.0	эксклюзивное
1309.0	участке
1002.0	коляска
-1.0	квартира,
821.0	шезлонг
1488.0	шкаф
2220.0	квартира,
3032.0	колонки
2785.0	аккумулятор
2898.0	playstation
1002.0	коляска
47.0	ботинки
2892.0	one
1447.0	диван
545.0	куртка
697.0	брусья-турник
2264.0	ваз
777.0	блеск
2918.0	iphone
2907.0	кабель
652.0	пальто
1002.0	коляска
2219.0	квартира,
1489.0	стеллаж
1082.0	заказ
22.0	серьги
138.0	платье
94.0	зимний
1005.0	эргономичный
2902.0	playstation
2939.0	nokia
560.0	платье
1616.0	шри-ланка
504.0	босоножки
658.0	джинсы
85.0	кеды
-1.0	квартира,
1429.0	квартира,
114.0	блузка
45.0	кроссовки
-1.0	квартира,
2434.0	значок
1497.0	поклейка
2222.0	квартира,
2957.0	intel
2186.0	козье
1788.0	холодильник
2909.0	чехол
559.0	свадебное
572.0	платье
256.0	сумка
98.0	костюм
-1.0	квартира,
657.0	костюм
807.0	бутылочки
1056.0	продам
-1.0	квартира,
2951.0	asus
2876.0	планшет
-1.0	квартира,
2263.0	репетитор
853.0	ходунки
1055.0	газ
644.0	берцы
1673.0	прихватки
2271.0	шугаринг
565.0	костюм
-1.0	квартира,
53.0	ветровка
1340.0	гантели
1248.0	торшеры
687.0	волосы
1002.0	коляска
2571.0	утяжелители
1396.0	душевая
1020.0	ванночка
1209.0	пушка
67.0	рубашка
639.0	туфли
50.0	костюм
2286.0	книга
2640.0	ботинки
395.0	платье
1002.0	коляска
95.0	куртка
248.0	новая
96.0	куртка
2063.0	добрые
2888.0	ps
2368.0	велосипед
20.0	бижутерия
501.0	ботильоны
2831.0	джостик
935.0	качели
1369.0	щенки
422.0	обувь
572.0	платье
95.0	куртка
1540.0	угловая
2426.0	сертификат
2368.0	велосипед
1354.0	насос
3031.0	колонка
3049.0	dvd
2929.0	sony
119.0	джинсы
2909.0	чехол
175.0	рюкзак
42.0	комбинезон
527.0	куртка
419.0	ботинки
948.0	вывоз
387.0	платье
227.0	повязка-
2958.0	bell
411.0	платье
2137.0	красавчик
1285.0	участке
1191.0	квартира,
2370.0	велосипед
1814.0	атлант
53.0	ветровка
-1.0	квартира,
2877.0	планшет
143.0	стельки
1849.0	микроволновая
111.0	кофточка
-1.0	квартира,
112.0	кофта
107.0	кофта
2929.0	sony
309.0	сумка
83.0	боди
2038.0	продам
1820.0	чайник
2677.0	power
2216.0	попугай
-1.0	квартира,
837.0	электромотоцикл
2034.0	домик
53.0	ветровка
2783.0	газосиликатный
969.0	бетономешалка
1437.0	кровать
2020.0	собаки
1450.0	стол
2094.0	продам
1191.0	квартира,
1267.0	генератор
398.0	платье
1318.0	дом
2218.0	квартира,
1429.0	квартира,
-1.0	квартира,
388.0	платье
94.0	зимний
50.0	костюм
2813.0	роутер
44.0	сандали
575.0	кофта
1404.0	профессиональная
2848.0	монитор
1446.0	продам
2216.0	попугай
1489.0	стеллаж
-1.0	квартира,
2918.0	iphone
1416.0	белье
82.0	платье
2011.0	аквариум
2862.0	плата
1215.0	фрезер
46.0	туфли
88.0	ботинки
1102.0	chevrolet
97.0	ветровка
1567.0	декор
93.0	сандали
2425.0	года
639.0	туфли
1302.0	дом
-1.0	квартира,
2285.0	книга
1594.0	напиток
49.0	резиновые
2219.0	квартира,
1022.0	купания
432.0	туфли
116.0	спортивные
84.0	комбинезон
1486.0	стенка
109.0	костюм
-1.0	квартира,
257.0	сумка
1376.0	гараж,
489.0	сапоги
-1.0	квартира,
658.0	джинсы
632.0	футболка
635.0	рубашка
796.0	автолюлька
1132.0	ford
-1.0	квартира,
97.0	ветровка
501.0	ботильоны
3022.0	телевизор
239.0	кошелёк
44.0	сандали
107.0	кофта
2041.0	наполнитель
53.0	ветровка
-1.0	квартира,
41.0	боди
2874.0	чехол
2596.0	лежак
545.0	куртка
2217.0	квартира,
2218.0	квартира,
97.0	ветровка
1839.0	чайник-термос.
42.0	комбинезон
1351.0	печь
1623.0	подарочные
44.0	сандали
702.0	данфосс
2852.0	intel
96.0	куртка
88.0	ботинки
2918.0	iphone
2220.0	квартира,
2918.0	iphone
502.0	босоножки
1554.0	топиарий
-1.0	квартира,
81.0	юбка
-1.0	квартира,
1487.0	квартира,
572.0	платье
1108.0	ваз
2692.0	министеппер
2711.0	спортивный
1108.0	ваз
1002.0	коляска
106.0	майки
2219.0	квартира,
1082.0	заказ
501.0	ботильоны
2918.0	iphone
2918.0	iphone
89.0	валенки
113.0	колготки
47.0	ботинки
2773.0	мфу
2855.0	блок
2919.0	wileyfox
1490.0	стенка
46.0	туфли
109.0	костюм
-1.0	квартира,
2370.0	велосипед
1427.0	кухонные
1338.0	дом
567.0	джинсы
44.0	сандали
-1.0	квартира,
1559.0	икона
882.0	коврик
1443.0	продам
2865.0	видеокарта
2219.0	квартира,
87.0	туфли
588.0	брюки
2919.0	wileyfox
1909.0	электро
560.0	платье
1782.0	жарочный
1450.0	стол
1766.0	продам
432.0	туфли
-1.0	квартира,
565.0	костюм
2474.0	сундук
650.0	куртка
2422.0	транспарант,
97.0	ветровка
504.0	босоножки
95.0	куртка
567.0	джинсы
504.0	босоножки
508.0	кожаный
1093.0	лодочный
2370.0	велосипед
2426.0	сертификат
435.0	туфли
81.0	юбка
2218.0	квартира,
49.0	резиновые
3048.0	наушники
44.0	сандали
1118.0	toyota
-1.0	квартира,
574.0	продам
2218.0	квартира,
2918.0	iphone
2918.0	iphone
649.0	куртка
-1.0	квартира,
1432.0	диван
2325.0	велосипед
341.0	бактус,
544.0	шуба
2918.0	iphone
-1.0	квартира,
2556.0	круг
82.0	платье
91.0	резиновые
2372.0	продам
1412.0	участке
1002.0	коляска
2262.0	ваз
2943.0	nokia
1118.0	toyota
817.0	кормления
48.0	валенки
2938.0	телефон
404.0	платье
-1.0	квартира,
1488.0	шкаф
2676.0	kettler
1295.0	участке
2825.0	клавиатура
375.0	юбка
1013.0	трусики
1516.0	участке
1376.0	гараж,
2789.0	блок
1106.0	ваз
377.0	юбка
636.0	макасины
71.0	джинсы
-1.0	квартира,
2862.0	плата
2286.0	книга
1200.0	радиатор
544.0	шуба
432.0	туфли
-1.0	квартира,
935.0	качели
671.0	шорты
2796.0	игровой
1317.0	участок
2264.0	ваз
-1.0	квартира,
2410.0	детский
2918.0	iphone
2219.0	квартира,
563.0	пальто
576.0	жилет
617.0	носки
2049.0	отдам
2217.0	квартира,
1481.0	шкаф
1003.0	кенгуру
-1.0	квартира,
1385.0	насос
2666.0	услуги
824.0	столик
1296.0	участке
2281.0	платье
934.0	детская
440.0	босоножки
584.0	брюки
1297.0	изготавливаю
2018.0	аквариум
96.0	куртка
704.0	перинка
2218.0	квартира,
1037.0	книга
862.0	коляска
48.0	валенки
119.0	джинсы
-1.0	квартира,
53.0	ветровка
-1.0	квартира,
1220.0	паяльник
2029.0	in
2519.0	гитара
1885.0	продам
2221.0	квартира,
2789.0	блок
309.0	сумка
-1.0	квартира,
2644.0	хоккейные
645.0	куртка
2316.0	палатка
3061.0	tascam
386.0	платье
958.0	мягкие
2220.0	квартира,
1989.0	стиральная
2219.0	квартира,
221.0	кепка
227.0	повязка-
1442.0	кресло
407.0	вечернее
1383.0	продам
395.0	платье
438.0	ботильоны
2918.0	iphone
1108.0	ваз
48.0	валенки
399.0	платье
-1.0	квартира,
422.0	обувь
2927.0	highscreen
811.0	кормления
2888.0	ps
84.0	комбинезон
2865.0	видеокарта
2316.0	палатка
-1.0	квартира,
1077.0	ямобур
1118.0	toyota
853.0	ходунки
2888.0	ps
556.0	колготки
2918.0	iphone
1080.0	полуприцеп
1617.0	зеркало
2368.0	велосипед
571.0	легкий
383.0	платье
755.0	гель
243.0	новый
2932.0	samsung
-1.0	квартира,
37.0	часы
1405.0	окна
1373.0	двери
1429.0	квартира,
2887.0	блок
53.0	ветровка
-1.0	квартира,
1429.0	квартира,
1802.0	отличный
808.0	подогреватель
47.0	ботинки
2281.0	платье
-1.0	квартира,
2901.0	xbox
96.0	куртка
45.0	кроссовки
796.0	автолюлька
1824.0	хлебопечка
1015.0	балдахин
2221.0	квартира,
2926.0	alcatel
1002.0	коляска
2182.0	продам
501.0	ботильоны
1067.0	теплицы
448.0	adidas
1092.0	контейнер
48.0	валенки
2370.0	велосипед
1488.0	шкаф
1583.0	матрёшка
642.0	ботинки
1082.0	заказ
1241.0	инструмент
13.0	брошка
2609.0	перчатки
478.0	кроссовки
231.0	комплект
65.0	футболка
418.0	мокасины
-1.0	квартира,
2402.0	пластинки
2909.0	чехол
2918.0	iphone
108.0	платье
840.0	квартира,
-1.0	квартира,
1139.0	скутер
966.0	шугаринг,
49.0	резиновые
2221.0	квартира,
2315.0	сейф
823.0	кроватка
823.0	кроватка
2597.0	измельчитель
2846.0	монитор
64.0	кофта
3023.0	телевизор
509.0	куртка
-1.0	квартира,
2262.0	ваз
2649.0	коньки
1373.0	двери
2762.0	тестораскаточная
410.0	платье
1529.0	стул
2304.0	летние
2065.0	котик
47.0	ботинки
42.0	комбинезон
2657.0	пара
1311.0	доставка
61.0	кофта
2316.0	палатка
753.0	краска
2939.0	nokia
1108.0	ваз
1891.0	беспроводной
2918.0	iphone
1198.0	радиатор
705.0	очки
2370.0	велосипед
624.0	поло
404.0	платье
44.0	сандали
1132.0	ford
2905.0	desire
2396.0	открытка
935.0	качели
818.0	доска
1108.0	ваз
1412.0	участке
1285.0	участке
824.0	столик
1320.0	участке
1002.0	коляска
603.0	форма
1055.0	газ
771.0	вода
2217.0	квартира,
41.0	боди
2281.0	платье
1983.0	indesit
2448.0	радио
2887.0	блок
-1.0	квартира,
1426.0	плетёный
609.0	шорты
1002.0	коляска
2922.0	iphone
567.0	джинсы
82.0	платье
85.0	кеды
2161.0	отдам
853.0	ходунки
53.0	ветровка
95.0	куртка
399.0	платье
560.0	платье
126.0	шорты
1486.0	стенка
2219.0	квартира,
119.0	джинсы
1002.0	коляска
609.0	шорты
2969.0	vhs
1309.0	участке
425.0	туфли
1283.0	дом
-1.0	квартира,
2918.0	iphone
1088.0	участок
2047.0	пушистые
82.0	платье
1191.0	квартира,
627.0	футболка
-1.0	квартира,
-1.0	квартира,
98.0	костюм
118.0	джинсы
119.0	джинсы
1538.0	набор
2018.0	аквариум
47.0	ботинки
2162.0	отдам
1222.0	бетономешалка
644.0	берцы
1295.0	участке
1165.0	участок
46.0	туфли
830.0	самокат
1451.0	кресло
2579.0	uponor
1078.0	квартира,
821.0	шезлонг
-1.0	квартира,
2771.0	принтер
649.0	куртка
101.0	шапочка
2263.0	репетитор
2865.0	видеокарта
2997.0	canon
1753.0	саженцы
640.0	бутсы
1002.0	коляска
6.0	черви
63.0	костюм
2264.0	ваз
-1.0	квартира,
2218.0	квартира,
